step,mean_trust_all_mean,mean_trust_all_lo,mean_trust_all_hi,mean_trust_mean,mean_trust_lo,mean_trust_hi,cumulative_churn_mean,cumulative_churn_lo,cumulative_churn_hi,mean_harm_mean,mean_harm_lo,mean_harm_hi,negative_wom_rate_mean,negative_wom_rate_lo,negative_wom_rate_hi,step_negative_wom_count_mean,step_negative_wom_count_lo,step_negative_wom_count_hi,platform_reputation_mean,platform_reputation_lo,platform_reputation_hi,step_revenue_mean,step_revenue_lo,step_revenue_hi,cumulative_revenue_mean,cumulative_revenue_lo,cumulative_revenue_hi,opportunity_cost_mean,opportunity_cost_lo,opportunity_cost_hi,active_users_mean,active_users_lo,active_users_hi,trust_skeptic_mean,trust_skeptic_lo,trust_skeptic_hi,trust_naive_mean,trust_naive_lo,trust_naive_hi,trust_activist_mean,trust_activist_lo,trust_activist_hi,churned_skeptic_mean,churned_skeptic_lo,churned_skeptic_hi,churned_naive_mean,churned_naive_lo,churned_naive_hi,churned_activist_mean,churned_activist_lo,churned_activist_hi
10,0.7352036327645002,0.7342637599120331,0.7361435056169673,0.7352657198529923,0.7343237651605271,0.7362076745454574,0.0031400000000000017,0.0026830741209015433,0.00359692587909846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.37845534426137,65.25092005029711,67.50599063822563,2018.9935787979784,2001.4981220103564,2036.4890355856005,29781.93663603881,29603.174673730668,29960.69859834695,-399.8059621381368,-410.7890726447734,-388.8228516315002,498.43,498.2015370604508,498.6584629395492,0.625203334366805,0.6248100394497474,0.6255966292838625,0.8253544402227577,0.8251011802935652,0.8256077001519503,0.6753263872521603,0.6748770609577147,0.6757757135466059,0.55,0.3964635074470745,0.7035364925529256,0.59,0.4423382571448164,0.7376617428551835,0.43,0.2956580512575496,0.5643419487424504
11,0.7352036327645002,0.7342637599120331,0.7361435056169673,0.7352606363997285,0.7343203708071508,0.7362009019923061,0.003440000000000002,0.002950836188227836,0.003929163811772168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.99631534426139,65.86792872032169,68.1247019682011,2027.918279184488,2010.4731058647214,2045.3634525042546,31809.854915223295,31613.673943377446,32006.035887069145,-489.5111739325586,-502.19750739150027,-476.824840473617,498.28,498.0354180941139,498.52458190588607,0.625205251923403,0.6248118227524929,0.6255986810943132,0.8253563055185041,0.8251026451253297,0.8256099659116786,0.6753260914982167,0.6748783053663331,0.6757738776301002,0.57,0.40934954941635776,0.7306504505836422,0.68,0.5227058292192104,0.8372941707807897,0.47,0.3350815974244604,0.6049184025755395
12,0.7352036327645002,0.7342637599120331,0.7361435056169673,0.7352721885356567,0.7343316511191157,0.7362127259521977,0.003780000000000002,0.0032517357318825216,0.004308264268117482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.59981534426137,66.46896466625797,68.73066602226477,2036.6764633705886,2019.2792660168434,2054.073660724334,33846.53137859388,33632.98541234067,34060.077344847086,-587.9745699130804,-602.486936129433,-573.4622036967277,498.11,497.8458678659413,498.37413213405875,0.6252118330796759,0.6248185326182393,0.6256051335411125,0.8253579399153732,0.8251039030521657,0.8256119767785807,0.6753213463472622,0.6748741900595059,0.6757685026350184,0.64,0.4670993559084505,0.8129006440915496,0.74,0.5668750716734277,0.9131249283265723,0.51,0.36933664229082186,0.6506633577091782
13,0.7352036327645002,0.7342637599120331,0.7361435056169673,0.7352657767021327,0.7343229322339903,0.7362086211702751,0.004000000000000003,0.0034263639981431957,0.00457363600185681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.21657534426139,67.08623804067136,69.34691264785141,2045.406456743339,2028.031556378036,2062.781357108642,35891.9378353372,35661.05544238021,36122.82022829419,-695.1679592663538,-711.5982726647065,-678.7376458680011,498.0,497.7131819990716,498.2868180009284,0.6252129086851272,0.6248200251591174,0.6256057922111371,0.8253573852831537,0.8251041218927815,0.825610648673526,0.6753187390115444,0.6748715422865507,0.6757659357365381,0.66,0.48114237251631997,0.8388576274836801,0.81,0.6301147885652374,0.9898852114347627,0.53,0.3840298024052218,0.6759701975947783
14,0.7352036327645002,0.7342637599120331,0.7361435056169673,0.7352739019178546,0.73433178684671,0.7362160169889992,0.0042400000000000024,0.0036629109285702646,0.00481708907142974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.83635534426142,67.70625536631162,69.96645532221122,2054.2630591097422,2036.947139397124,2071.5789788223606,37946.200894446956,37698.04411135344,38194.35767754047,-811.2179509860312,-829.6820978515124,-792.75380412055,497.88,497.5914554642851,498.1685445357149,0.62521144776232,0.6248180329529411,0.6256048625716988,0.8253592729282728,0.8251061220130627,0.825612423843483,0.6753208302201513,0.6748733246731344,0.6757683357671682,0.71,0.5331605921701383,0.8868394078298616,0.85,0.668653855176284,1.031346144823716,0.56,0.41438912239544856,0.7056108776045515
15,0.7352036327645002,0.7342637599120331,0.7361435056169673,0.735277941818212,0.7343355534394893,0.7362203301969348,0.004560000000000003,0.003939367720250821,0.005180632279749186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.45327534426137,68.32438813173532,70.58216255678742,2062.945151973116,2045.7141619490915,2080.1761419971403,40009.146046420086,39743.803240222886,40274.48885261729,-935.9500355690819,-956.5922489439199,-915.307822194244,497.72,497.4096838601254,498.0303161398746,0.6252096360480105,0.6248164153965768,0.6256028566994442,0.825359304038773,0.8251058949397011,0.8256127131378449,0.6753165833772171,0.67487050195627,0.6757626647981643,0.78,0.5898688767181868,0.9701311232818133,0.92,0.7358826197857201,1.1041173802142799,0.58,0.4244422949643458,0.7355577050356541
16,0.7352036327645002,0.7342637599120331,0.7361435056169673,0.735284914924633,0.7343417238490136,0.7362281060002523,0.004760000000000003,0.004120400347439469,0.005399599652560537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.06053534426144,68.93120438349162,71.18986630503126,2071.7859555380746,2054.6576864073822,2088.914224668767,42080.932001958136,41798.50816599877,42363.3558379175,-1069.5229237170906,-1092.4862971809468,-1046.5595502532344,497.62,497.30020017371976,497.93979982628025,0.6252104127207311,0.624816966005891,0.6256038594355712,0.8253580471122791,0.8251053447018011,0.8256107495227571,0.6753135231416126,0.6748677097019163,0.6757593365813089,0.83,0.6251804499545806,1.0348195500454194,0.95,0.7665265549173257,1.1334734450826742,0.6,0.44489195684779914,0.7551080431522008
17,0.7352036327645002,0.7342637599120331,0.7361435056169673,0.7352841955016166,0.7343399841174931,0.7362284068857401,0.005000000000000004,0.004341932305223022,0.005658067694776985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.67437534426138,69.544273908461,71.80447678006176,2080.3484125981004,2063.304086479782,2097.3927387164185,44161.280414556255,43861.86241973582,44460.69840937669,-1211.6582689251259,-1237.034261910554,-1186.2822759396977,497.5,497.1709661526115,497.8290338473885,0.6252078374905021,0.6248146841154049,0.6256009908655994,0.8253608992464785,0.8251076995686203,0.8256140989243367,0.6753193778997705,0.6748745640300491,0.6757641917694919,0.85,0.6464728196743417,1.0535271803256583,1.01,0.8241728879965156,1.1958271120034845,0.64,0.4811348122501727,0.7988651877498274
18,0.7352036327645002,0.7342637599120331,0.7361435056169673,0.7352946981108665,0.7343503928817259,0.736239003340007,0.005340000000000004,0.004662054149535812,0.006017945850464195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.27049534426136,70.13899999036266,72.40199069816006,2088.7553001747856,2071.7845271752576,2105.7260731743136,46250.03571473106,45933.69877334325,46566.37265611887,-1362.2005017098447,-1390.072917887619,-1334.3280855320704,497.33,496.9910270747679,497.6689729252321,0.6252055844996548,0.6248126047689238,0.6255985642303858,0.8253604284435719,0.8251073260589253,0.8256135308282185,0.6753238595877786,0.6748785455578292,0.675769173617728,0.93,0.72291947206339,1.13708052793661,1.07,0.8805333333333332,1.259466666666667,0.67,0.5074286866658453,0.8325713133341548
19,0.7352036327645002,0.7342637599120331,0.7361435056169673,0.7352909677572549,0.7343454675249731,0.7362364679895367,0.005480000000000004,0.004798480490359817,0.006161519509640191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.90025534426137,70.76852838734067,73.03198230118207,2097.2786389697644,2080.340964983762,2114.2163129557666,48347.31435370079,48014.09253152209,48680.5361758795,-1521.2660732895426,-1551.6986932045857,-1490.8334533744996,497.26,496.9192402451799,497.6007597548201,0.6252055844996548,0.6248126047689238,0.6255985642303858,0.8253618727653732,0.8251091784587091,0.8256145670720373,0.6753231926519419,0.6748783767149142,0.6757680085889695,0.93,0.72291947206339,1.13708052793661,1.11,0.9192270734749044,1.3007729265250958,0.7,0.5249137586239514,0.8750862413760485
20,0.7352036327645002,0.7342637599120331,0.7361435056169673,0.7352928242927703,0.7343511712762418,0.7362344773092988,0.005780000000000004,0.005068889085353566,0.0064911109146464415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.50371534426134,71.37165377354206,73.63577691498061,2105.9241364597597,2089.0310600776547,2122.8172128418646,50453.23849016055,50103.181376475964,50803.29560384513,-1688.9771423592358,-1722.0748504507021,-1655.8794342677695,497.11,496.7544445426768,497.4655554573232,0.6252116283730702,0.6248175903964386,0.6256056663497018,0.8253606433615437,0.8251084716556772,0.8256128150674101,0.675331965096145,0.6748869455804256,0.6757769846118644,0.98,0.7624559638216492,1.1975440361783507,1.19,0.9936143188580803,1.3863856811419195,0.72,0.5436329997196788,0.8963670002803211
21,0.7352036327645002,0.7342637599120331,0.7361435056169673,0.7353111274772925,0.734371214759189,0.7362510401953961,0.006160000000000004,0.005455941526762607,0.006864058473237401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.1001753442614,71.97047309112261,74.22987759740019,2113.950666502015,2097.1885405703915,2130.7127924336382,52567.18915666255,52200.43119853986,52933.94711478524,-1864.7147414711833,-1900.5717406415658,-1828.8577423008007,496.92,496.5679707633813,497.2720292366187,0.625217705824577,0.6248233029927621,0.6256121086563919,0.8253579542586558,0.8251057971130263,0.8256101114042852,0.6753347889971915,0.6748899506782896,0.6757796273160933,1.07,0.8449596633238537,1.2950403366761463,1.24,1.0447537726537865,1.4352462273462134,0.77,0.589769974137986,0.950230025862014
22,0.7352036327645002,0.7342637599120331,0.7361435056169673,0.7353134113882092,0.7343735055939342,0.7362533171824841,0.0063600000000000045,0.005643485536669629,0.00707651446333038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.72141534426137,72.59102054213376,74.85181014638898,2122.240018325493,2105.559500978164,2138.920535672822,54689.42917498806,54306.05246565902,55072.805884317095,-2048.7416924066124,-2087.4386153427718,-2010.044769470453,496.82,496.46174276833483,497.17825723166516,0.6252210549524425,0.6248272109777689,0.6256148989271161,0.8253609037646622,0.8251085688130038,0.8256132387163206,0.6753297431435196,0.674884358189479,0.6757751280975601,1.11,0.8838587944480598,1.3361412055519404,1.29,1.0828445311298098,1.4971554688701902,0.78,0.600363032757731,0.9596369672422691
23,0.7352036327645002,0.7342637599120331,0.7361435056169673,0.7353311749266271,0.7343932898387118,0.7362690600145425,0.0066600000000000045,0.005933428814724448,0.007386571185275561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.33687534426134,73.2077365522862,75.46601413623648,2130.621617161506,2113.9995537860405,2147.2436805369716,56820.050792149574,56420.11681958818,57219.98476471097,-2241.1502421780515,-2282.799923766004,-2199.5005605900988,496.67,496.3067144073622,497.0332855926378,0.6252215312085334,0.6248275657970367,0.6256154966200301,0.8253630256330932,0.8251109692537378,0.8256150820124485,0.6753329988859336,0.6748873199744334,0.6757786777974337,1.21,0.9780980388268361,1.4419019611731638,1.33,1.1195735508424607,1.5404264491575395,0.79,0.6066958304187857,0.9733041695812144
24,0.7352036327645002,0.7342637599120331,0.7361435056169673,0.7353310543558587,0.7343933347591006,0.7362687739526167,0.006980000000000005,0.006219118431546595,0.007740881568453415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.93897534426134,73.80658114563516,76.07136954288751,2138.8504783447343,2122.255249461222,2155.4457072282466,58958.90127049431,58542.44156606976,59375.360974918854,-2441.78765313272,-2486.503054625917,-2397.0722516395235,496.51,496.12955921577327,496.8904407842267,0.6252251156754304,0.6248312575856695,0.6256189737651913,0.8253614371279135,0.825109746250363,0.825613128005464,0.6753313522159203,0.6748849387207347,0.6757777657111059,1.26,1.0242397245616908,1.4957602754383093,1.41,1.190476111145557,1.6295238888544428,0.82,0.6365159803837253,1.0034840196162746
25,0.7352036327645002,0.7342637599120331,0.7361435056169673,0.7353565477382551,0.7344202560943965,0.7362928393821137,0.007360000000000005,0.006598333455075938,0.008121666544924072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.54359534426135,74.41049888778946,76.67669180073324,2146.6925293615586,2130.105577389399,2163.279481333718,61105.593799855895,60672.62020532695,61538.56739438484,-2650.267115104213,-2698.083104439523,-2602.4511257689032,496.32,495.93916672753795,496.70083327246203,0.6252336964140266,0.6248399876486188,0.6256274051794344,0.8253627015213809,0.825110882861564,0.8256145201811979,0.675337485875609,0.6748898399212943,0.6757851318299238,1.36,1.1227630294367672,1.597236970563233,1.45,1.2299817271133135,1.6700182728866864,0.87,0.6776874135447943,1.0623125864552057
26,0.7352036327645002,0.7342637599120331,0.7361435056169673,0.7353573272703373,0.7344216221184589,0.7362930324222158,0.007500000000000006,0.0067393632651362185,0.008260636734863793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.16513534426132,75.03276000937235,77.29751067915028,2155.047373345771,2138.5525382754518,2171.5422084160905,63260.64117320165,62811.25008346349,63710.03226293981,-2867.101421059918,-2918.0919967098266,-2816.110845410009,496.25,495.86968163256813,496.63031836743187,0.6252324683437304,0.6248388406506319,0.6256260960368288,0.8253609546215795,0.8251091222068636,0.8256127870362955,0.6753373222446907,0.6748897030911954,0.6757849413981859,1.39,1.1521504456488292,1.6278495543511706,1.48,1.2511552208825971,1.7088447791174028,0.88,0.6884455675113191,1.071554432488681
27,0.7352036327645002,0.7342637599120331,0.7361435056169673,0.7353603470985952,0.7344237109880585,0.736296983209132,0.007800000000000006,0.007024960294272263,0.008575039705727748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.77933534426131,75.64790867965588,77.91076200886674,2163.263548927066,2146.8698422322786,2179.6572556218534,65423.90472212874,64958.20531425104,65889.60413000644,-3092.1519025969187,-3146.4041049489956,-3037.899700244842,496.1,495.71248014713615,496.4875198528639,0.6252368130445108,0.6248442487840465,0.6256293773049751,0.8253636605061498,0.8251115895000876,0.8256157315122121,0.6753360277246985,0.6748890335942713,0.6757830218551256,1.43,1.1851406060036027,1.6748593939963972,1.55,1.316297867214082,1.7837021327859182,0.92,0.7296648951947851,1.110335104805215
28,0.7352036327645002,0.7342637599120331,0.7361435056169673,0.7353640500357089,0.7344278976224106,0.7363002024490073,0.008180000000000005,0.007393835110209451,0.00896616488979056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.37567534426137,76.24382934768784,78.5075213408349,2171.16568404511,2154.844775945653,2187.486592144567,67595.07040617384,67113.1395934561,68077.00121889157,-3325.1045192519628,-3382.691519562353,-3267.5175189415727,495.91,495.5169175551047,496.3030824448953,0.6252335176516884,0.6248417724269983,0.6256252628763785,0.8253624318000423,0.8251095334211852,0.8256153301788994,0.6753360277246985,0.6748890335942713,0.6757830218551256,1.53,1.2816786344148763,1.7783213655851238,1.64,1.3995139467283355,1.8804860532716643,0.92,0.7296648951947851,1.110335104805215
29,0.7352036327645002,0.7342637599120331,0.7361435056169673,0.7353697674481898,0.7344342473686328,0.7363052875277468,0.008460000000000006,0.007668404670263526,0.009251595329736486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.98313534426129,76.84991365085486,79.11635703766771,2178.9910924450246,2162.7135934593193,2195.26859143073,69774.0614986188,69275.94767638926,70272.17532084834,-3565.8825443069213,-3626.90376569416,-3504.8613229196826,495.77,495.37420233513177,496.1657976648682,0.6252379285155846,0.62484568057137,0.6256301764597991,0.8253626482864584,0.8251098878515079,0.825615408721409,0.6753322548372175,0.6748842554798742,0.6757802541945608,1.56,1.311889682405246,1.8081103175947542,1.69,1.4492317380558724,1.9307682619441275,0.98,0.7870327562208623,1.1729672437791376
30,0.7352036327645002,0.7342637599120331,0.7361435056169673,0.7353777747780308,0.7344422479700817,0.7363133015859799,0.008720000000000006,0.007900153632524595,0.009539846367475416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.59633534426132,77.46057194707456,79.73209874144808,2186.98063009588,2170.7083146526643,2203.2529455390954,71961.04212871476,71446.75446745552,72475.329789974,-3814.6501070127338,-3879.2063387932667,-3750.093875232201,495.64,495.2300768162623,496.0499231837377,0.6252384128007581,0.6248464207567053,0.6256304048448109,0.825363631991828,0.8251106826849054,0.8256165812987507,0.6753280318232899,0.6748784897788123,0.6757775738677676,1.61,1.3548347606080733,1.865165239391927,1.73,1.4810543574808088,1.9789456425191911,1.02,0.8250322129689165,1.2149677870310835
31,0.7352036327645002,0.7342637599120331,0.7361435056169673,0.7353941807688216,0.7344591505913273,0.7363292109463159,0.009100000000000006,0.00824884112273711,0.009951158877262901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.20281534426134,78.06906588481678,80.3365648037059,2194.732684316712,2178.5073485256166,2210.9580201078074,74155.77481303143,73625.37038127036,74686.1792447925,-4071.169723939379,-4139.366522791692,-4002.972925087066,495.45,495.0244205613685,495.87557943863146,0.6252478235314548,0.6248563541235056,0.625639292939404,0.8253655783165992,0.825112464780042,0.8256186918531564,0.6753310415862012,0.6748803378946623,0.67578174527774,1.68,1.421833736135064,1.938166263864936,1.79,1.5342271872986268,2.0457728127013732,1.08,0.8758921418029728,1.2841078581970273
32,0.7352036327645002,0.7342637599120331,0.7361435056169673,0.7353958469949012,0.7344602294527196,0.7363314645370829,0.009440000000000006,0.008543190063039947,0.010336809936960064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.80685534426134,78.67459531387145,80.93911537465122,2202.4560126587667,2186.3134820043397,2218.5985433131937,76358.2308256902,75811.81200082717,76904.64965055324,-4335.412669208078,-4407.407845501563,-4263.417492914593,495.28,494.83159503151995,495.72840496848,0.625258360493108,0.6248659482781475,0.6256507727080686,0.8253603834861469,0.8251072366054573,0.8256135303668366,0.6753256327200176,0.6748747706739168,0.6757764947661183,1.74,1.4704509594665096,2.00954904053349,1.87,1.596116647995811,2.143883352004189,1.11,0.8998688086557409,1.3201311913442593
