step,mean_trust_all_mean,mean_trust_all_lo,mean_trust_all_hi,mean_trust_mean,mean_trust_lo,mean_trust_hi,cumulative_churn_mean,cumulative_churn_lo,cumulative_churn_hi,mean_harm_mean,mean_harm_lo,mean_harm_hi,negative_wom_rate_mean,negative_wom_rate_lo,negative_wom_rate_hi,step_negative_wom_count_mean,step_negative_wom_count_lo,step_negative_wom_count_hi,platform_reputation_mean,platform_reputation_lo,platform_reputation_hi,step_revenue_mean,step_revenue_lo,step_revenue_hi,cumulative_revenue_mean,cumulative_revenue_lo,cumulative_revenue_hi,opportunity_cost_mean,opportunity_cost_lo,opportunity_cost_hi,active_users_mean,active_users_lo,active_users_hi,trust_skeptic_mean,trust_skeptic_lo,trust_skeptic_hi,trust_naive_mean,trust_naive_lo,trust_naive_hi,trust_activist_mean,trust_activist_lo,trust_activist_hi,churned_skeptic_mean,churned_skeptic_lo,churned_skeptic_hi,churned_naive_mean,churned_naive_lo,churned_naive_hi,churned_activist_mean,churned_activist_lo,churned_activist_hi
10,0.7313069000801558,0.73034856560271,0.7322652345576015,0.731333708604269,0.7303778539657984,0.7322895632427397,0.002960000000000002,0.0024759397583195295,0.0034440602416804748,0.0056376413770493836,0.005592017110031682,0.005683265644067085,0.0,0.0,0.0,0.0,0.0,0.0,61.93436657726403,61.32834473201927,62.54038842250879,2232.732569930086,2220.4992896203817,2244.96585023979,32206.509685570778,32048.4279093923,32364.591461749256,-555.8745909598154,-713.9563671382944,-397.7928147813363,498.52,498.27796987915974,498.7620301208402,0.6202966075762325,0.6199007249209894,0.6206924902314757,0.8230054307933987,0.8227519881923153,0.8232588733944821,0.6690469014065973,0.6685928956818459,0.6695009071313487,0.48,0.34216510535492756,0.6178348946450725,0.63,0.4732618808974729,0.7867381191025271,0.37,0.2597750252868931,0.4802249747131069
11,0.7308458257632223,0.7298862947080722,0.7318053568183724,0.7308657216153694,0.7299087677233324,0.7318226755074065,0.0031800000000000023,0.0026751738757180114,0.003684826124281993,0.006305168942504496,0.0062566064251505325,0.00635373145985846,0.0,0.0,0.0,0.0,0.0,0.0,62.043326004013124,61.47348097027614,62.61317103775011,2234.8168182319164,2223.077882482049,2246.5557539817837,34441.326503802666,34271.782469214326,34610.870538391006,-625.6278997306354,-795.1719343189756,-456.08386514229517,498.41,498.15758693785904,498.662413062141,0.6197170829678699,0.6193191935934371,0.6201149723423026,0.8227314605589506,0.8224795025637154,0.8229834185541859,0.6682906577811728,0.667839452820156,0.6687418627421896,0.49,0.34660452932501323,0.6333954706749867,0.7,0.5363699664524024,0.8636300335475975,0.4,0.2785688040348143,0.5214311959651857
12,0.730391492616884,0.7294299381150691,0.7313530471186989,0.7304226447597706,0.7294637784748477,0.7313815110446935,0.0034800000000000026,0.0029614477091133083,0.0039985522908866965,0.006963363328125788,0.006911544685761408,0.007015181970490168,0.0,0.0,0.0,0.0,0.0,0.0,62.143787485864166,61.60793096917504,62.679644002553296,2234.07352260359,2223.465342369814,2244.6817028373657,36675.40002640626,36495.59317599649,36855.20687681604,-694.6379128731263,-874.4447632828992,-514.8310624633534,498.26,498.00072385455667,498.5192761454433,0.6191380250263588,0.6187397718552279,0.6195362781974898,0.8224580289480632,0.82220531489526,0.8227107430008663,0.6675685654841927,0.667116579627101,0.6680205513412845,0.55,0.40160426916756353,0.6983957308324366,0.74,0.5784703223315394,0.9015296776684606,0.45,0.32120276682813687,0.5787972331718632
13,0.7299331881696907,0.7289705966148049,0.7308957797245764,0.729964376061826,0.7290059370362418,0.7309228150874101,0.003740000000000003,0.00320368752663125,0.004276312473368756,0.007627541399141764,0.0075728257203961785,0.007682257077887349,0.0,0.0,0.0,0.0,0.0,0.0,62.23627828799377,61.73234750186767,62.74020907411987,2235.5919231870457,2225.7119904764722,2245.471855897619,38910.991949593335,38721.6823281834,39100.30157100327,-765.1663265990745,-954.4759480090065,-575.8567051891425,498.13,497.8618437633156,498.3981562366844,0.6185684340379766,0.6181694111985511,0.6189674568774021,0.8221782913879402,0.8219259973041252,0.8224305854717552,0.6668226000063229,0.666368187326997,0.6672770126856488,0.59,0.43465447310182126,0.7453455268981787,0.8,0.6305450210262623,0.9694549789737378,0.48,0.34791557031331594,0.6120844296866841
14,0.7294753399422459,0.728511521360977,0.7304391585235148,0.7295125368812283,0.7285542895240561,0.7304707842384005,0.004160000000000003,0.003592676254042483,0.004727323745957523,0.008291055288668348,0.00823196019562362,0.008350150381713077,0.0,0.0,0.0,0.0,0.0,0.0,62.321148775695804,61.84718689264814,62.79511065874347,2235.7767296896627,2226.2190478799707,2245.3344114993547,41146.768679283006,40948.328309839264,41345.20904872675,-835.8795468276384,-1034.3199162713818,-637.4391773838948,497.92,497.63633812702125,498.2036618729788,0.6179846089031239,0.6175864648357341,0.6183827529705137,0.8218959078944812,0.821642028095532,0.8221497876934304,0.6660947737535298,0.6656402577283711,0.6665492897786884,0.68,0.5108200360503046,0.8491799639496955,0.88,0.6946223902899323,1.0653776097100676,0.52,0.3850097137800746,0.6549902862199255
15,0.7290186726172756,0.7280534905134997,0.7299838547210515,0.7290662703706131,0.7281061971438014,0.7300263435974248,0.004440000000000003,0.0038541023442355314,0.0050258976557644745,0.00895272931281611,0.008890291343334652,0.009015167282297567,0.0,0.0,0.0,0.0,0.0,0.0,62.39897403164737,61.95313490048898,62.84481316280576,2236.792695375022,2227.7440107674006,2245.8413799826435,43383.56137465802,43176.48223485033,43590.64051446571,-907.6087327415612,-1114.6878725492509,-700.5295929338716,497.78,497.48705117211773,498.0729488278822,0.617412408747634,0.617014728196443,0.6178100892988251,0.8216209170747206,0.8213673795519463,0.821874454597495,0.6653521900894408,0.6648999244541867,0.6658044557246949,0.74,0.5624488737736579,0.917551126226342,0.92,0.73171465454494,1.10828534545506,0.56,0.40915342465627774,0.7108465753437223
16,0.7285563413023927,0.7275895661198878,0.7295231164848975,0.7286049612290111,0.7276443285511949,0.7295655939068273,0.004600000000000003,0.004006417076670258,0.005193582923329749,0.009623195438259624,0.009558361713595965,0.009688029162923283,0.0,0.0,0.0,0.0,0.0,0.0,62.47025255987159,62.05082961256226,62.88967550718092,2238.824991950362,2230.588054659506,2247.061929241218,45622.38636660836,45407.43967048224,45837.333062734484,-981.3702152308244,-1196.3169113569418,-766.4235191047072,497.7,497.4032085383351,497.9967914616649,0.6168331956927079,0.6164360970487084,0.6172302943367074,0.82133691732168,0.8210831851507095,0.8215906494926505,0.664601981613464,0.664149839520826,0.665054123706102,0.78,0.5960934976240329,0.9639065023759672,0.95,0.7562400735680643,1.1437599264319356,0.57,0.41932072458229686,0.720679275417703
17,0.7281030610298681,0.7271342393451564,0.7290718827145798,0.7281499738122946,0.7271851812648222,0.729114766359767,0.004820000000000003,0.00421196268588718,0.005428037314112826,0.010280895261527307,0.010212687831031611,0.010349102692023002,0.0,0.0,0.0,0.0,0.0,0.0,62.5353627769722,62.140754439694035,62.929971114250364,2239.611190066343,2231.1102763322842,2248.112103800402,47861.99755667473,47639.07959107542,48084.915522274045,-1055.9178958360683,-1278.83586143538,-832.9999302367568,497.59,497.28598134294356,497.8940186570564,0.6162639769831915,0.6158688295151034,0.6166591244512796,0.8210572778591563,0.8208023596721191,0.8213121960461934,0.6638649288518407,0.6634125376515183,0.664317320052163,0.82,0.6302774977004892,1.0097225022995107,1.0,0.799111468669309,1.200888531330691,0.59,0.42973648467778336,0.7502635153222166
18,0.7276413078371057,0.7266704653878051,0.7286121502864062,0.7276848885518042,0.7267172551021442,0.7286525220014642,0.005080000000000004,0.004448606945322532,0.005711393054677476,0.010951426153021549,0.010879018668765374,0.011023833637277724,0.0,0.0,0.0,0.0,0.0,0.0,62.5946103539781,62.22327456422441,62.965946143731784,2240.594410710162,2232.7252170867223,2248.4636043336013,50102.59196738486,49872.422263268774,50332.76167150095,-1131.448797085131,-1361.6185012012174,-901.2790929690445,497.46,497.14430347266125,497.7756965273387,0.6156814473463212,0.6152863178647348,0.6160765768279077,0.8207783546952692,0.820523590782708,0.8210331186078303,0.663105698422501,0.6626577965892497,0.6635536002557523,0.85,0.6503223810359522,1.0496776189640478,1.06,0.8537362128268999,1.2662637871731002,0.63,0.46600280367018343,0.7939971963298166
19,0.727183330457834,0.7262112464172421,0.7281554144984259,0.7272324924627976,0.7262652439296103,0.728199740995985,0.0052800000000000034,0.004610196451535714,0.005949803548464293,0.011616065682431911,0.011540792625815127,0.011691338739048696,0.0,0.0,0.0,0.0,0.0,0.0,62.64840992187007,62.29891166768805,62.997908176052086,2241.084312099212,2234.0927410248446,2248.0758831735798,52343.6762794841,52107.12062142838,52580.231937539815,-1207.4695997232438,-1444.0252577789638,-970.9139416675239,497.36,497.02509822576786,497.69490177423216,0.6151042928631526,0.6147080125892345,0.6155005731370707,0.8205027558388649,0.8202483382569055,0.8207571734208243,0.6623603796308913,0.6619102345985243,0.6628105246632584,0.89,0.679868808655741,1.100131191344259,1.09,0.8794998010989687,1.3005001989010314,0.66,0.4946713392644637,0.8253286607355363
20,0.7267307040450934,0.725756444366976,0.7277049637232109,0.7267879346822831,0.7258174156104462,0.72775845375412,0.005680000000000004,0.004975853348607933,0.006384146651392074,0.012272582628637486,0.012193272950904433,0.01235189230637054,0.0,0.0,0.0,0.0,0.0,0.0,62.696946587848295,62.36794268901083,63.02595048668576,2239.5409448450314,2232.7493062651815,2246.3325834248812,54583.21722432911,54340.68271474793,54825.7517339103,-1281.9470351071752,-1524.4815446883647,-1039.4125255259858,497.16,496.807926674304,497.51207332569606,0.6145337363474078,0.614136242913779,0.6149312297810366,0.8202272381080138,0.8199736442723663,0.8204808319436613,0.6616304672907577,0.6611809082502902,0.6620800263312252,0.96,0.7425630141206819,1.177436985879318,1.16,0.9341592802281423,1.3858407197718576,0.72,0.5526650199284215,0.8873349800715784
21,0.7262749769833523,0.7252983411108102,0.7272516128558945,0.7263338615302729,0.7253609680174699,0.727306755043076,0.005940000000000004,0.005223323085062708,0.006656676914937301,0.012934348118930253,0.01284988696372007,0.013018809274140435,0.0,0.0,0.0,0.0,0.0,0.0,62.74063780557447,62.430860849398414,63.05041476175053,2241.5681647575475,2234.8833694632185,2248.2529600518765,56824.78538908664,56576.17875088623,57073.392027287045,-1358.451690403624,-1607.0583286040285,-1109.8450522032197,497.03,496.6716615425313,497.38833845746865,0.6139596391849825,0.6135636240801965,0.6143556542897686,0.8199501313619554,0.8196963560463443,0.8202039066775665,0.6609008785629089,0.6604493087146579,0.6613524484111599,1.01,0.7880152011756415,1.2319847988243584,1.22,0.9876216390748428,1.4523783609251573,0.74,0.5737351558992749,0.906264844100725
22,0.7258158702559718,0.7248378401791299,0.7267939003328138,0.7258771200972467,0.7249033390761822,0.7268509011183112,0.006120000000000004,0.0053854297417929185,0.006854570258207089,0.013600640686199221,0.013513449747490308,0.013687831624908135,0.0,0.0,0.0,0.0,0.0,0.0,62.77982632680756,62.48806476545832,63.0715878881568,2243.029153860582,2237.105114660709,2248.953193060455,59067.814542947235,58813.95288621178,59321.67619968269,-1436.417334803107,-1690.2789915385647,-1182.5556780676493,496.94,496.57271487089645,497.30728512910355,0.6133838138726342,0.612987801368443,0.6137798263768254,0.8196704226096778,0.8194156584227525,0.8199251867966031,0.6601543491504394,0.6597044729988005,0.6606042253020782,1.04,0.8190226155362401,1.26097738446376,1.25,1.0113686330489444,1.4886313669510556,0.77,0.589769974137986,0.950230025862014
23,0.725355626773758,0.7243749346431759,0.72633631890434,0.7254147323581335,0.7244368445903561,0.7263926201259109,0.006320000000000004,0.005592009572712515,0.007047990427287494,0.01426899621255742,0.014177419479928753,0.014360572945186088,0.0,0.0,0.0,0.0,0.0,0.0,62.814761816403944,62.53988216593956,63.08964146686833,2243.753794082938,2237.99560260356,2249.5119855623157,61311.56833703018,61052.76018869143,61570.37648536893,-1515.1076194249465,-1773.9157677636986,-1256.2994710861944,496.84,496.4760047863562,497.20399521364374,0.6128086879359119,0.6124127991797012,0.6132045766921227,0.8193882410637862,0.8191336534235248,0.8196428287040475,0.6594076198104127,0.6589566195227975,0.659858620098028,1.07,0.8449596633238539,1.2950403366761463,1.3,1.064437316669686,1.535562683330314,0.79,0.6109797302825823,0.9690202697174177
24,0.7249060782730653,0.7239246549055479,0.7258875016405827,0.7249667564209217,0.7239857005236201,0.7259478123182233,0.006520000000000005,0.005785852467418195,0.007254147532581815,0.014922033845906466,0.01482819082469708,0.015015876867115852,0.0,0.0,0.0,0.0,0.0,0.0,62.84573988329186,62.5866589518822,63.104820814701526,2241.702199965158,2236.212186023656,2247.1922139066596,63553.27053699533,63289.66186049637,63816.87921349429,-1591.7463099290044,-1855.354986427963,-1328.1376334300458,496.74,496.3729262337091,497.1070737662909,0.6122434782547654,0.611851977036641,0.6126349794728899,0.8191113381838079,0.8188563189236516,0.8193663574439641,0.6586817204553451,0.6582280698041724,0.6591353711065179,1.12,0.8931991270748812,1.346800872925119,1.34,1.099998505055161,1.580001494944839,0.8,0.6216203118869383,0.9783796881130618
25,0.724451334796509,0.7234695977245702,0.7254330718684479,0.7245275726676553,0.7235483066899505,0.7255068386453601,0.006940000000000005,0.0061731039457789665,0.007706896054221044,0.01558067312979524,0.015483664623487563,0.01567768163610292,0.0,0.0,0.0,0.0,0.0,0.0,62.87280013582514,62.62850292971165,63.117097341938624,2240.6033022915067,2234.676071994132,2246.530532588881,65793.87383928684,65525.18224499781,66062.56543357586,-1667.286102759412,-1935.977697048437,-1398.594508470387,496.53,496.1465519728894,496.9134480271105,0.6116767421413245,0.6112843757922843,0.6120691084903647,0.8188367375227688,0.8185822912042994,0.8190911838412381,0.6579415865199911,0.6574863428315908,0.6583968302083915,1.2,0.9669213511158592,1.4330786488841407,1.4,1.1571376080696283,1.6428623919303715,0.87,0.6838390790610218,1.0561609209389782
26,0.7239978378893369,0.7230151859126985,0.7249804898659753,0.7240741962178067,0.7230922180082089,0.7250561744274044,0.007240000000000005,0.006448551744067767,0.008031448255932244,0.01623982926682772,0.01614011552557537,0.01633954300808007,0.0,0.0,0.0,0.0,0.0,0.0,62.89627955489734,62.665813007968836,63.126746101825844,2244.2290803096766,2238.681875914597,2249.776284704756,68038.10291959657,67764.8014561764,68311.40438301674,-1746.451673607998,-2019.7531370281613,-1473.1502101878345,496.38,495.9842758720339,496.7757241279661,0.6110973670590222,0.6107081554097898,0.6114865787082545,0.818561983220863,0.8183082013606386,0.8188157650810874,0.6572197323903053,0.6567612226981454,0.6576782420824652,1.25,1.0081382814311224,1.4918617185688776,1.47,1.2248238612958042,1.7151761387041957,0.9,0.7162623741540259,1.083737625845974
27,0.7235414494277849,0.722556579090558,0.7245263197650117,0.7236194636553291,0.7226361940251291,0.7246027332855292,0.007460000000000005,0.006682251388021595,0.008237748611978415,0.016902548679212148,0.0167984996564979,0.017006597701926397,0.0,0.0,0.0,0.0,0.0,0.0,62.916446860440516,62.69894195525302,63.13395176562801,2243.1868673541103,2237.9172843083934,2248.456450399827,70281.28978695063,70003.8290610152,70558.75051288605,-1824.5750315010152,-2102.0357574364325,-1547.114305565598,496.27,495.8811256940108,496.6588743059892,0.6105263537954125,0.6101366318405286,0.6109160757502965,0.8182796329072834,0.8180262848921948,0.8185329809223721,0.6564745267160343,0.656019489369156,0.6569295640629127,1.3,1.0547526501136808,1.5452473498863193,1.51,1.2679458312565954,1.7520541687434046,0.92,0.7358826197857202,1.1041173802142799
28,0.7230904767065444,0.7221047484391496,0.7240762049739391,0.7231655522220796,0.7221819427562363,0.7241491616879229,0.0076600000000000045,0.006875891118671794,0.008444108881328216,0.017559349207083658,0.017453455539241103,0.017665242874926212,0.0,0.0,0.0,0.0,0.0,0.0,62.93353745076485,62.72816179914314,63.13891310238657,2239.0935812582957,2233.83471582566,2244.352446690931,72520.38336820892,72238.626963807,72802.13977261084,-1898.605103298219,-2180.36150770014,-1616.8486988962984,496.17,495.77794555933593,496.5620544406641,0.609964185928075,0.6095746320496844,0.6103537398064656,0.8180066124305927,0.8177534320981242,0.8182597927630612,0.6557319849554655,0.6552751787676103,0.6561887911433206,1.33,1.085457760976418,1.5745422390235821,1.56,1.3118896824052462,1.808110317594754,0.94,0.7514263469456492,1.1285736530543506
29,0.7226346849549027,0.7216478214269318,0.7236215484828735,0.7227095129167054,0.7217239250944163,0.7236951007389945,0.008040000000000005,0.007213629003021974,0.008866370996978037,0.01822206595183454,0.018112685030196345,0.018331446873472736,0.0,0.0,0.0,0.0,0.0,0.0,62.94757191284846,62.753566521048285,63.141577304648635,2241.4631640035695,2237.0985219282506,2245.8278060788884,74761.84653221247,74476.81708604714,75046.8759783778,-1975.0047578406968,-2260.034204006016,-1689.975311675378,495.98,495.566814501511,496.39318549848906,0.6093917281879281,0.6090036157532198,0.6097798406226363,0.8177325596761509,0.8174797988075567,0.817985320544745,0.6549796744176946,0.6545244861180337,0.6554348627173554,1.39,1.1441284592608274,1.6358715407391724,1.65,1.392593902578243,1.9074060974217568,0.98,0.7772273164054851,1.1827726835945147
30,0.722183644716041,0.7211948575699382,0.7231724318621439,0.7222663741371271,0.7212809380767866,0.7232518101974676,0.008320000000000004,0.007475532633591277,0.009164467366408732,0.018878378048126712,0.01876462811213668,0.018992127984116744,0.0,0.0,0.0,0.0,0.0,0.0,62.95883257510422,62.7754410469076,63.14222410330083,2240.720879485461,2236.116432522331,2245.325326448591,77002.56741169798,76714.26490866185,77290.86991473411,-2050.6621278650664,-2338.9646309012037,-1762.359624828929,495.84,495.4177663167956,496.26223368320433,0.6088249423677639,0.6084397458016709,0.6092101389338568,0.8174583634279428,0.8172048081980154,0.8177119186578701,0.6542499176439077,0.6537910070380223,0.6547088282497932,1.47,1.2264117035204314,1.7135882964795686,1.7,1.4454361622799745,1.9545638377200254,0.99,0.7824702323895572,1.1975297676104428
31,0.7217340975031603,0.7207445884546324,0.7227236065516882,0.7218269415172318,0.7208415122772863,0.7228123707571773,0.008620000000000006,0.0077811111187102875,0.009458888881289724,0.019531507668552876,0.01941617217735156,0.019646843159754193,0.0,0.0,0.0,0.0,0.0,0.0,62.96747530915991,62.793972818507896,63.14097779981192,2238.295840639237,2233.797239803789,2242.7944414746853,79240.8632523372,78949.16364237234,79532.56286230207,-2123.89445904321,-2415.5940690080806,-1832.1948490783398,495.69,495.27055555935516,496.10944444064484,0.608257242123995,0.6078716616678917,0.6086428225800983,0.8171836294353757,0.816930851832977,0.8174364070377744,0.6535256151632356,0.6530672598443791,0.6539839704820921,1.53,1.2880099643089877,1.7719900356910123,1.74,1.485253307829685,1.994746692170315,1.04,0.8298226472810175,1.2501773527189826
